pdf_name	page_num	n_annotators	document_type	document_type_agreement	layout_type	layout_type_agreement	functional_category	functional_category_agreement	start_page	start_page_agreement	pdf_id	img_path	text_path	markdown_path	pagexml_path	split
a2478-d0002112-1431736	1	1	NAA cover	single	Cover	single	Other	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0001.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0001.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0001.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0001.xml	test
a2478-d0002112-1431736	2	1	D.1	single	Structured Form	single	Application Documents	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0002.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0002.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0002.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0002.xml	test
a2478-d0002112-1431736	3	1	D.1	single	Structured Form	single	Application Documents	single	no	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0003.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0003.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0003.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0003.xml	test
a2478-d0002112-1431736	4	1	D.1	single	Structured Form	single	Application Documents	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0004.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0004.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0004.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0004.xml	test
a2478-d0002112-1431736	5	1	D.1	single	Structured Form	single	Application Documents	single	no	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0005.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0005.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0005.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0005.xml	test
a2478-d0002112-1431736	6	1	Letter about procedure	single	Letter	single	Other	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0006.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0006.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0006.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0006.xml	test
a2478-d0002112-1431736	7	1	Report of selection and medical officers	single	Structured Form	single	Decision Documents	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0007.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0007.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0007.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0007.xml	test
a2478-d0002112-1431736	8	1	Report of selection and medical officers	single	Structured Form	single	Decision Documents	single	no	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0008.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0008.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0008.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0008.xml	test
a2478-d0002112-1431736	9	1	Report of selection and medical officers	single	Structured Form	single	Decision Documents	single	no	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0009.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0009.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0009.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0009.xml	test
a2478-d0002112-1431736	10	1	Report of selection and medical officers	single	Structured Form	single	Decision Documents	single	no	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0010.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0010.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0010.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0010.xml	test
a2478-d0002112-1431736	11	1	Letter about procedure	single	Letter	single	Other	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0011.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0011.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0011.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0011.xml	test
a2478-d0002112-1431736	12	1	Testimonial labour (Qualification & Employment Proof)	single	Letter	single	Qualification & Employment Proof	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0012.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0012.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0012.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0012.xml	test
a2478-d0002112-1431736	13	1	Testimonial labour (Qualification & Employment Proof)	single	Letter	single	Qualification & Employment Proof	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0013.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0013.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0013.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0013.xml	test
a2478-d0002112-1431736	14	1	Testimonial labour (Qualification & Employment Proof)	single	Letter	single	Qualification & Employment Proof	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0014.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0014.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0014.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0014.xml	test
a2478-d0002112-1431736	15	1	Testimonial labour (Qualification & Employment Proof)	single	Letter	single	Qualification & Employment Proof	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0015.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0015.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0015.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0015.xml	test
a2478-d0002112-1431736	16	1	Testimonial medical form (Medical & Health Documents)	single	Structured Form	single	Medical & Health Documents	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0016.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0016.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0016.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0016.xml	test
a2478-d0002112-1431736	17	1	Letter about procedure	single	Letter	single	Other	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0017.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0017.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0017.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0017.xml	test
a2478-d0002112-1431736	18	1	Other (Structured Form, Other)	single	Structured Form	single	Other	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0018.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0018.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0018.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0018.xml	test
a2478-d0002112-1431736	19	1	Letter about procedure	single	Letter	single	Other	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0019.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0019.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0019.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0019.xml	test
a2478-d0002112-1431736	20	1	Approval notice	single	Structured Form	single	Application Documents	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0020.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0020.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0020.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0020.xml	test
a2478-d0002112-1431736	21	1	Approval notice	single	Structured Form	single	Application Documents	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0021.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0021.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0021.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0021.xml	test
a2478-d0002112-1431736	22	1	NAMA agreement	single	Structured Form	single	Application Documents	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0022.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0022.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0022.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0022.xml	test
a2478-d0002112-1431736	23	1	NAMA agreement	single	Structured Form	single	Application Documents	single	no	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0023.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0023.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0023.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0023.xml	test
a2478-d0002112-1431736	24	1	Judicial and political background check	single	Structured Form	single	Security & Political Screening Documents	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0024.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0024.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0024.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0024.xml	test
a2478-d0002112-1431736	25	1	Judicial and political background check	single	Structured Form	single	Security & Political Screening Documents	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0025.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0025.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0025.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0025.xml	test
a2478-d0002112-1431736	26	1	D.2	single	Structured Form	single	Application Documents	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0026.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0026.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0026.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0026.xml	test
a2478-d0002112-1431736	27	1	D.2	single	Structured Form	single	Application Documents	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0027.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0027.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0027.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0027.xml	test
a2478-d0002112-1431736	28	1	Approval notice	single	Structured Form	single	Application Documents	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0028.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0028.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0028.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0028.xml	test
a2478-d0002112-1431736	29	1	NAMA agreement	single	Structured Form	single	Application Documents	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0029.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0029.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0029.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0029.xml	test
a2478-d0002112-1431736	30	1	Registration card	single	Card (Index Card)	single	Administrative & Internal Processing Documents	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0030.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0030.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0030.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0030.xml	test
a2478-d0002112-1431736	31	1	Registration card	single	Card (Index Card)	single	Administrative & Internal Processing Documents	single	no	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0031.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0031.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0031.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0031.xml	test
a2478-d0002112-1431736	32	1	Judicial and political background check	single	Structured Form	single	Security & Political Screening Documents	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0032.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0032.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0032.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0032.xml	test
a2478-d0002112-1431736	33	1	Letter about procedure	single	Letter	single	Other	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0033.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0033.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0033.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0033.xml	test
a2478-d0002112-1431736	34	1	Letter about procedure	single	Letter	single	Other	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0034.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0034.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0034.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0034.xml	test
a2478-d0002112-1431736	35	1	Letter about procedure	single	Letter	single	Other	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0035.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0035.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0035.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0035.xml	test
a2478-d0002112-1431736	36	1	Letter about procedure	single	Letter	single	Other	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0036.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0036.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0036.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0036.xml	test
a2478-d0002112-1431736	37	1	Letter about procedure	single	Letter	single	Other	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0037.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0037.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0037.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0037.xml	test
a2478-d0002112-1431736	38	1	Other (Structured Form, Application Documents)	single	Structured Form	single	Application Documents	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0038.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0038.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0038.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0038.xml	test
a2478-d0002112-1431736	39	1	Other (Structured Form, Application Documents)	single	Structured Form	single	Application Documents	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0039.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0039.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0039.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0039.xml	test
a2478-d0002112-1431736	40	1	Other (Other, Other)	single	Other	single	Other	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0040.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0040.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0040.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0040.xml	test
a2478-d0002112-1431736	41	1	Letter about procedure	single	Letter	single	Other	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0041.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0041.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0041.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0041.xml	test
a2478-d0002112-1431736	42	1	Other (Structured Form, Application Documents)	single	Structured Form	single	Application Documents	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0042.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0042.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0042.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0042.xml	test
a2478-d0002112-1431736	43	1	Letter about procedure	single	Letter	single	Other	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0043.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0043.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0043.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0043.xml	test
a2478-d0002112-1431736	44	1	Approval notice	single	Structured Form	single	Application Documents	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0044.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0044.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0044.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0044.xml	test
a2478-d0002112-1431736	45	1	Other (Structured Form, Other)	single	Structured Form	single	Other	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0045.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0045.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0045.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0045.xml	test
a2478-d0002112-1431736	46	1	Other (Structured Form, Other)	single	Structured Form	single	Other	single	no	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0046.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0046.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0046.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0046.xml	test
a2478-d0002112-1431736	47	1	Other (Other, Other)	single	Other	single	Other	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0047.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0047.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0047.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0047.xml	test
a2478-d0002112-1431736	48	1	Letter about procedure	single	Letter	single	Other	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0048.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0048.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0048.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0048.xml	test
a2478-d0002112-1431736	49	1	Other (Structured Form, Other)	single	Structured Form	single	Other	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0049.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0049.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0049.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0049.xml	test
a2478-d0002112-1431736	50	1	Letter about procedure	single	Letter	single	Other	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0050.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0050.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0050.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0050.xml	test
a2478-d0002112-1431736	51	1	Other (Other, Other)	single	Other	single	Other	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0051.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0051.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0051.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0051.xml	test
a2478-d0002112-1431736	52	1	Letter about procedure	single	Letter	single	Other	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0052.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0052.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0052.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0052.xml	test
a2478-d0002112-1431736	53	1	Letter about procedure	single	Letter	single	Other	single	no	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0053.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0053.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0053.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0053.xml	test
a2478-d0002112-1431736	54	1	Other (Structured Form, Application Documents)	single	Structured Form	single	Application Documents	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0054.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0054.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0054.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0054.xml	test
a2478-d0002112-1431736	55	1	Other (Structured Form, Other)	single	Structured Form	single	Other	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0055.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0055.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0055.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0055.xml	test
a2478-d0002112-1431736	56	1	Approval notice	single	Structured Form	single	Application Documents	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0056.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0056.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0056.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0056.xml	test
a2478-d0002112-1431736	57	1	Letter about procedure	single	Letter	single	Other	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0057.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0057.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0057.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0057.xml	test
a2478-d0002112-1431736	58	1	Letter about procedure	single	Letter	single	Other	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0058.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0058.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0058.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0058.xml	test
a2478-d0002112-1431736	59	1	Letter about procedure	single	Letter	single	Other	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0059.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0059.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0059.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0059.xml	test
a2478-d0002112-1431736	60	1	Approval notice	single	Structured Form	single	Application Documents	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0060.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0060.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0060.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0060.xml	test
a2478-d0002112-1431736	61	1	Other (Structured Form, Other)	single	Structured Form	single	Other	single	yes	single	a2478-d0002112-1431736	data/image-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0061.png	data/text-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0061.txt	data/markdown-per-page/a2478-d0002112-1431736/a2478-d0002112-1431736_page_0061.markdown.md	data/pagexml-per-page/a2478-d0002112-1431736/page/page_0061.xml	test
